course_code_section,faculty_name,schedule,room,available_seats
CHE101L.13,HML,T 08:00 AM - 11:00 AM,SAC409_V,20
CHE101L.14,FZD,T 11:20 AM - 02:20 PM,SAC409,20
CHE101L.15,KFR,W 11:20 AM - 02:20 PM,SAC409,10
CHE101L.16,KFR,W 11:20 AM - 02:20 PM,SAC409_V,20
CHE101L.17,ADP,R 11:20 AM - 02:20 PM,SAC409,20
CHE101L.18,ADP,R 11:20 AM - 02:20 PM,SAC409_V,20
CHE101L.19,MAZM,A 08:00 AM - 11:00 AM,SAC409,20
CHE101L.20,MAZM,A 08:00 AM - 11:00 AM,SAC409_V,20
CHE101L.21,PYN,A 11:20 AM - 02:20 PM,SAC409,20
CHE101L.22,PYN,A 11:20 AM - 02:20 PM,SAC409_V,20
CHE101L.23,PYN,A 02:40 PM - 05:40 PM,SAC409,20
CHE101L.24,PYN,A 02:40 PM - 05:40 PM,SAC409_V,20
CHE101L.25,MH1,M 02:40 PM - 05:40 PM,SAC415B_V,20
CHE101L.26,MH1,R 11:20 AM - 02:20 PM,SAC415B,10
CHE101L.27,MH1,R 11:20 AM - 02:20 PM,SAC415B_V,20
CHE101L.28,PYN,A 08:00 AM - 11:00 AM,SAC415B_V,20
CHE101L.29,SDL,M 02:40 PM - 05:40 PM,SAC409,0
CHE101L.30,SDL,M 02:40 PM - 05:40 PM,SAC409_V,0
CHE101L.31,SDL,W 02:40 PM - 05:40 PM,SAC415B,0
CHE101L.32,SMD1,T 08:00 AM - 11:00 AM,SAC415B_V,20
CHE101L.33,SMD1,T 11:20 AM - 02:20 PM,SAC415B,20
CHE101L.34,PYN,A 08:00 AM - 11:00 AM,SAC415B,20
CHE201.1,ADP,MW 09:40 AM - 11:10 AM,NAC301,40
CHE201.2,ADP,MW 01:00 PM - 02:30 PM,NAC301,40
CHE201.3,ADP,MW 02:40 PM - 04:10 PM,SAC403,40
CHE201.4,ADP,RA 08:00 AM - 09:30 AM,SAC407,40
CHE201.5,ADP,RA 09:40 AM - 11:10 AM,SAC407,40
CHE201.6,OFK,RA 01:00 PM - 02:30 PM,NAC993,40
CHE201.7,NRO,RA 11:20 AM - 12:50 PM,SAC405,40
CHE201.8,SNHT,RA 01:00 PM - 02:30 PM,SAC407,40
CHE201.9,SNHT,RA 04:20 PM - 05:50 PM,SAC406,40
CHE201.10,OFK,RA 08:00 AM - 09:30 AM,SAC406,40
CHE201.11,OFK,RA 11:20 AM - 12:50 PM,SAC401,40
CHE202.1,MIO,ST 08:00 AM - 09:30 AM,SAC406,40
CHE202.2,MIO,ST 01:00 PM - 02:30 PM,SAC511,40
CHE202.3,TSHQ,ST 09:40 AM - 11:10 AM,SAC802,40
CHE202.4,TSHQ,ST 11:20 AM - 12:50 PM,NAC301,40
CHE202.5,MIO,MW 08:00 AM - 09:30 AM,SAC403,40
CHE202.6,MKUN,MW 08:00 AM - 09:30 AM,SAC406,40
CHE202.7,MKUN,MW 09:40 AM - 11:10 AM,SAC201,40
CHE202.8,AYS,RA 02:40 PM - 04:10 PM,SAC406,40
CHE202.10,AYS,RA 09:40 AM - 11:10 AM,SAC406,40
CHE202L.1,MKUN,W 11:20 AM - 02:20 PM,SAC415B,20
CHE202L.2,MKUN,W 11:20 AM - 02:20 PM,SAC415B_V,20
CHE202L.3,MIO,T 02:40 PM - 05:40 PM,SAC415B,20
CHE202L.4,MIO,T 02:40 PM - 05:40 PM,SAC415B_V,20
CHE202L.5,NRO,R 02:40 PM - 05:40 PM,SAC415B,20
CHE202L.6,NRO,R 02:40 PM - 05:40 PM,SAC415B_V,20
CHE202L.7,NRO,A 02:40 PM - 05:40 PM,SAC415B,20
CHE202L.8,THN,S 08:00 AM - 11:00 AM,SAC415B,20
CHE202L.9,THN,S 08:00 AM - 11:00 AM,SAC415B_V,20
CHE202L.10,THN,M 08:00 AM - 11:00 AM,SAC415B,20
CHE202L.11,THN,T 08:00 AM - 11:00 AM,SAC415B,20
CHE202L.12,TSHQ,A 11:20 AM - 02:20 PM,SAC415B,20
CHE202L.13,TSHQ,A 11:20 AM - 02:20 PM,SAC415B_V,20
CHE203.1,MKUN,ST 08:00 AM - 09:30 AM,SAC405,40
CHE203.2,MKUN,ST 02:40 PM - 04:10 PM,SAC405,40
CHE203.3,MIO,MW 01:00 PM - 02:30 PM,NAC993,40
CHE203.4,MAR5,RA 02:40 PM - 04:10 PM,SAC316,40
CHE203L.1,MKUN,S 11:20 AM - 02:20 PM,SAC415B,20
CHE203L.2,MKUN,S 11:20 AM - 02:20 PM,SAC415B_V,20
CHE203L.3,MIO,S 02:40 PM - 05:40 PM,SAC415B,20
CHE203L.4,MIO,S 02:40 PM - 05:40 PM,SAC415B_V,20
CHE203L.5,MKUN,M 11:20 AM - 02:20 PM,SAC415B,20
CHE203L.6,MKUN,M 11:20 AM - 02:20 PM,SAC415B_V,20
CHN101.1,Rbt,MW 02:40 PM - 04:10 PM,NAC508,40
CHN101.2,Rbt,MW 04:20 PM - 05:50 PM,NAC314,40
CHN101.3,TBA,RA 09:40 AM - 11:10 AM,NAC311,40
CHN101.4,AzH1,RA 11:20 AM - 12:50 PM,NAC214,40
CHN101.5,AzH1,RA 01:00 PM - 02:30 PM,NAC214,40
CHN101.6,TBA,RA 01:00 PM - 02:30 PM,NAC415,40
CHN101.7,TBA,RA 02:40 PM - 04:10 PM,NAC311,40
CHN201.1,Rbt,ST 02:40 PM - 04:10 PM,NAC211,40
CHN201.2,Rbt,ST 04:20 PM - 05:50 PM,NAC313,40
CHN201.3,AzH1,RA 08:00 AM - 09:30 AM,NAC514,40
CSE115.1,NvA,ST 08:00 AM - 09:30 AM,SAC308,0
CSE115.2,NvA,MW 09:40 AM - 11:10 AM,SAC308,0
CSE115.3,RjP,ST 09:40 AM - 11:10 AM,SAC310,0
CSE115.4,MSRb,MW 02:40 PM - 04:10 PM,SAC206,0
CSE115.5,MLD,MW 01:00 PM - 02:30 PM,SAC205,0
CSE115.6,MLD,ST 01:00 PM - 02:30 PM,SAC205,0
CSE115.7,MLE,MW 01:00 PM - 02:30 PM,SAC511,0
CSE115.8,MLE,MW 09:40 AM - 11:10 AM,SAC209,0
CSE115.9,HSM,RA 01:00 PM - 02:30 PM,NAC990,0
CSE115.10,TnS1,ST 02:40 PM - 04:10 PM,SAC209,0
CSE115.11,TnS1,RA 02:40 PM - 04:10 PM,SAC511,0
CSE115.13,RIH,MW 01:00 PM - 02:30 PM,SAC307,40
CSE115.15,AKR,RA 09:40 AM - 11:10 AM,SAC206,40
CSE115.16,CFA,ST 08:00 AM - 09:30 AM,SAC204,40
CSE115.18,MDSH,RA 01:00 PM - 02:30 PM,SAC206,40
CSE115.19,MSDL,RA 02:40 PM - 04:10 PM,SAC513,40
CSE115L.1,TBA,ST 09:40 AM - 11:10 AM,LIB602,0
CSE115L.2,TBA,MW 08:00 AM - 09:30 AM,LIB602,0
CSE115L.3,TBA,ST 01:00 PM - 02:30 PM,LIB602,0
CSE115L.4,TBA,MW 01:00 PM - 02:30 PM,LIB603,0
CSE115L.5,TBA,MW 11:20 AM - 12:50 PM,LIB609,0
CSE115L.6,TBA,ST 11:20 AM - 12:50 PM,LIB602,0
CSE115L.7,TBA,MW 02:40 PM - 04:10 PM,LIB609,0
CSE115L.8,TBA,ST 11:20 AM - 12:50 PM,LIB605,0
CSE115L.9,TBA,RA 02:40 PM - 04:10 PM,LIB603,0
CSE115L.10,TBA,ST 04:20 PM - 05:50 PM,LIB603,0
CSE115L.11,TBA,RA 04:20 PM - 05:50 PM,LIB603,0
CSE115L.12,TBA,RA 11:20 AM - 12:50 PM,LIB605,40
CSE115L.15,TBA,RA 01:00 PM - 02:30 PM,LIB602,40
CSE115L.16,TBA,ST 11:20 AM - 12:50 PM,LIB603,40
CSE115L.17,TBA,ST 01:00 PM - 02:30 PM,LIB604,40
CSE115L.18,TBA,RA 11:20 AM - 12:50 PM,LIB602,40
CSE115L.19,TBA,RA 04:20 PM - 05:50 PM,LIB602,40
CSE173.1,SLE,MW 11:20 AM - 12:50 PM,SAC204,40
CSE173.2,MSK1,ST 11:20 AM - 12:50 PM,SAC209,40
CSE173.3,MSK1,ST 01:00 PM - 02:30 PM,SAC209,40
CSE173.4,SvA,ST 01:00 PM - 02:30 PM,SAC206,40
CSE173.5,SvA,ST 02:40 PM - 04:10 PM,SAC206,40
CSE173.6,ITN,RA 11:20 AM - 12:50 PM,SAC310,40
CSE173.8,AKR,RA 11:20 AM - 12:50 PM,SAC206,40
CSE173.9,SfT,RA 08:00 AM - 09:30 AM,SAC311,40
CSE173.10,SfT,RA 09:40 AM - 11:10 AM,SAC311,40
CSE173.11,ITN,RA 01:00 PM - 02:30 PM,SAC310,40
CSE215.1,RRn,ST 11:20 AM - 12:50 PM,SAC511,40
CSE215.2,RRn,MW 02:40 PM - 04:10 PM,SAC307,40
CSE215.3,RjP,MW 09:40 AM - 11:10 AM,SAC310,40
CSE215.4,SfR1,MW 09:40 AM - 11:10 AM,SAC210,40
CSE215.6,RIH,ST 01:00 PM - 02:30 PM,NAC991,40
CSE215.9,IAH,ST 08:00 AM - 09:30 AM,SAC210,40
CSE215.10,IAH,ST 09:40 AM - 11:10 AM,NAC620,40
CSE215.11,SvA,MW 01:00 PM - 02:30 PM,SAC801A,40
CSE215L.1,TBA,ST 02:40 PM - 04:10 PM,LIB602,40
CSE215L.2,TBA,MW 04:20 PM - 05:50 PM,LIB602,40
CSE215L.3,TBA,MW 01:00 PM - 02:30 PM,LIB602,40
CSE215L.4,TBA,MW 08:00 AM - 09:30 AM,LIB603,40
CSE215L.6,TBA,ST 02:40 PM - 04:10 PM,LIB603,40
CSE215L.9,TBA,ST 01:00 PM - 02:30 PM,LIB603,40
CSE215L.11,TBA,MW 11:20 AM - 12:50 PM,LIB602,40
CSE225.1,RjP,ST 11:20 AM - 12:50 PM,SAC310,40
CSE225.4,IqN,ST 01:00 PM - 02:30 PM,NAC620,40
CSE225.6,SAK1,RA 08:00 AM - 09:30 AM,SAC206,40
CSE225.7,SAK1,RA 09:40 AM - 11:10 AM,NAC619A,40
CSE225.8,HMI,MW 08:00 AM - 09:30 AM,SAC210,40
CSE225.10,MRH1,MW 08:00 AM - 09:30 AM,SAC307,40
CSE225.11,Ahbb,RA 08:00 AM - 09:30 AM,NAC503,40
CSE225.12,AhBB,RA 11:20 AM - 12:50 PM,SAC204,40
CSE225L.1,TBA,MW 02:40 PM - 04:10 PM,LIB602,40
CSE225L.6,TBA,RA 11:20 AM - 12:50 PM,LIB604,40
CSE225L.8,TBA,MW 11:20 AM - 12:50 PM,LIB603,40
CSE225L.10,TBA,MW 11:20 AM - 12:50 PM,LIB611,40
CSE225L.11,TBA,RA 09:40 AM - 11:10 AM,LIB602,40
CSE225L.12,TBA,RA 01:00 PM - 02:30 PM,LIB603,40
CSE231.1,SLE,ST 09:40 AM - 11:10 AM,SAC204,40
CSE231.2,SLE,ST 11:20 AM - 12:50 PM,SAC204,40
CSE231.3,NJL,ST 09:40 AM - 11:10 AM,SAC503,40
CSE231.4,NJL,ST 11:20 AM - 12:50 PM,SAC201,40
CSE231.5,TnF,ST 08:00 AM - 09:30 AM,SAC310,40
CSE231.7,ALHQ,ST 08:00 AM - 09:30 AM,SAC311,40
CSE231.8,ALHQ,ST 11:20 AM - 12:50 PM,SAC311,40
CSE231.9,MUU,RA 08:00 AM - 09:30 AM,SAC801A,40
CSE231.10,KdA1,RA 08:00 AM - 09:30 AM,NAC506,40
CSE231L.1,TBA,S 02:40 PM - 05:50 PM,SAC507,40
CSE231L.2,TBA,T 02:40 PM - 05:50 PM,SAC507,40
CSE231L.5,TBA,R 08:00 AM - 11:10 AM,SAC801,40
CSE231L.6,TBA,A 08:00 AM - 11:10 AM,SAC801,40
CSE231L.7,TBA,T 02:40 PM - 05:50 PM,SAC801,40
CSE231L.8,TBA,S 02:40 PM - 05:50 PM,SAC801,40
CSE231L.9,TBA,W 11:20 AM - 02:30 PM,SAC801,40
CSE231L.10,TBA,R 11:20 AM - 02:30 PM,SAC507,40
CSE273.1,ARa2,ST 09:40 AM - 11:10 AM,NAC990,40
CSE273.2,ARa2,ST 11:20 AM - 12:50 PM,NAC991,40
CSE273.3,MKN1,RA 09:40 AM - 11:10 AM,SAC205,40
CSE273.4,MMK1,ST 08:00 AM - 09:30 AM,SAC209,40
CSE299.1,NbM,S 01:00 PM - 02:30 PM,SAC503,21
CSE299.2,SfR1,S 09:40 AM - 11:10 AM,LIB604,21
CSE299.3,SfR1,S 11:20 AM - 12:50 PM,SAC503,21
CSE299.6,MLE,S 01:00 PM - 02:30 PM,LIB607,21
CSE299.7,TnF,S 09:40 AM - 11:10 AM,LIB608,21
CSE299.8,ITN,S 11:20 AM - 12:50 PM,LIB608,21
CSE299.9,RIH,W 11:20 AM - 12:50 PM,LIB608,21
CSE299.11,IAH,S 11:20 AM - 12:50 PM,LIB607,21
CSE299.12,IAH,T 11:20 AM - 12:50 PM,LIB607,21
CSE299.13,NLH,M 01:00 PM - 02:30 PM,LIB609,21
CSE299.14,NLH,W 01:00 PM - 02:30 PM,LIB609,21
CSE299.15,NLH,M 02:40 PM - 04:10 PM,LIB608,21
CSE299.16,AzK,A 11:20 AM - 12:50 PM,SAC503,21
CSE299.17,MAQm,W 01:00 PM - 02:30 PM,LIB608,21
CSE299.18,KMM,W 11:20 AM - 12:50 PM,LIB610,21
CSE311/ETE335.1,IAH,MW 08:00 AM - 09:30 AM,SAC308,40
CSE311/ETE335.3,NLH,RA 09:40 AM - 11:10 AM,SAC307,40
CSE311/ETE335.4,NLH,RA 11:20 AM - 12:50 PM,SAC307,40
CSE311/ETE335.5,SLf,ST 08:00 AM - 09:30 AM,SAC205,40
CSE311/ETE335.6,SLf,ST 09:40 AM - 11:10 AM,SAC205,40
CSE311/ETE335.7,MKN1,RA 11:20 AM - 12:50 PM,SAC205,40
CSE311/ETE335.8,NdA,RA 08:00 AM - 09:30 AM,NAC511,40
CSE311/ETE335.10,RIS,RA 02:40 PM - 04:10 PM,SAC204,40
CSE311/ETE335.11,KMN1,RA 02:40 PM - 04:10 PM,SAC307,40
CSE311L/ETE335L.1,TBA,M 11:20 AM - 02:30 PM,LIB605,40
CSE311L/ETE335L.3,TBA,M 08:00 AM - 11:10 AM,LIB604,40
CSE311L/ETE335L.4,TBA,W 08:00 AM - 11:10 AM,LIB604,40
CSE311L/ETE335L.5,TBA,M 11:20 AM - 02:30 PM,LIB604,40
CSE311L/ETE335L.6,TBA,W 11:20 AM - 02:30 PM,LIB604,40
CSE311L/ETE335L.7,TBA,R 02:40 PM - 05:50 PM,LIB604,40
CSE311L/ETE335L.8,TBA,A 02:40 PM - 05:50 PM,LIB604,40
CSE311L/ETE335L.9,TBA,R 08:00 AM - 11:10 AM,LIB604,40
CSE311L/ETE335L.10,TBA,A 08:00 AM - 11:10 AM,LIB604,40
CSE311L/ETE335L.11,TBA,W 02:40 PM - 05:50 PM,LIB604,40
CSE323.1,NvA,ST 01:00 PM - 02:30 PM,SAC311,40
CSE323.2,NvA,MW 01:00 PM - 02:30 PM,SAC308,40
CSE323.3,MUA3,RA 08:00 AM - 09:30 AM,SAC204,40
CSE323.4,SMU1,RA 08:00 AM - 09:30 AM,NAC991,40
CSE323.5,RMz1,RA 08:00 AM - 09:30 AM,SAC308,40
CSE323.6,RMz1,RA 11:20 AM - 12:50 PM,SAC311,40
CSE325/CSE425.1,MSK1,ST 04:20 PM - 05:50 PM,SAC801A,40
CSE325/CSE425.2,MSK1,MW 01:00 PM - 02:30 PM,SAC311,40
CSE325/CSE425.4,EzM,MW 04:20 PM - 05:50 PM,SAC511,40
CSE325/CSE425.5,MdAR,RA 08:00 AM - 09:30 AM,SAC511,40
CSE325/CSE425.6,MDAR,RA 09:40 AM - 11:10 AM,NAC992,40
CSE325/CSE425.7,FSI,RA 01:00 PM - 02:30 PM,SAC205,40
CSE325/CSE425.8,KMN1,RA 04:20 PM - 05:50 PM,SAC307,40
CSE327.1,NbM,MW 01:00 PM - 02:30 PM,SAC210,40
CSE327.2,IqN,RA 01:00 PM - 02:30 PM,SAC308,40
CSE327.3,MDSH,RA 09:40 AM - 11:10 AM,NAC990,40
CSE327.4,MMA,RA 08:00 AM - 09:30 AM,SAC307,40
CSE327.5,MMA1,RA 11:20 AM - 12:50 PM,SAC308,40
CSE327.7,NbM,ST 02:40 PM - 04:10 PM,SAC310,40
CSE331/EEE332/EEE453/ETE332.1,MAQM,MW 09:40 AM - 11:10 AM,SAC502,40
CSE331/EEE332/EEE453/ETE332.2,MUA3,RA 09:40 AM - 11:10 AM,SAC204,40
CSE331/EEE332/EEE453/ETE332.3,SKH1,RA 11:20 AM - 12:50 PM,NAC991,40
CSE331/EEE332/EEE453/ETE332.5,SMH2,RA 11:20 AM - 12:50 PM,SAC210,40
CSE331/EEE332/EEE453/ETE332.7,MARh,RA 01:00 PM - 02:30 PM,SAC210,40
CSE331/EEE332/EEE453/ETE332.8,MARh,RA 02:40 PM - 04:10 PM,SAC210,40
CSE331/EEE332/EEE453/ETE332.9,MUU,RA 09:40 AM - 11:10 AM,SAC801A,40
CSE331/EEE332/EEE453/ETE332.10,TBA,RA 08:00 AM - 09:30 AM,SAC310,40
CSE331/EEE332/EEE453/ETE332.11,TBA,RA 01:00 PM - 02:30 PM,SAC204,40
CSE331/EEE332/EEE453/ETE332.12,MHo1,RA 08:00 AM - 09:30 AM,NAC505,40
CSE331/EEE332/EEE453/ETE332.13,MHo1,RA 11:20 AM - 12:50 PM,SAC209,40
CSE331L/EEE332L/EEE453L/ETE332L.1,TBA,S 02:40 PM - 05:50 PM,LIB610,40
CSE331L/EEE332L/EEE453L/ETE332L.2,TBA,R 11:20 AM - 02:30 PM,LIB609,40
CSE331L/EEE332L/EEE453L/ETE332L.5,TBA,S 02:40 PM - 05:50 PM,LIB609,40
CSE331L/EEE332L/EEE453L/ETE332L.6,TBA,T 02:40 PM - 05:50 PM,LIB609,40
CSE331L/EEE332L/EEE453L/ETE332L.7,TBA,R 08:00 AM - 11:10 AM,LIB609,40
CSE331L/EEE332L/EEE453L/ETE332L.8,TBA,A 08:00 AM - 11:10 AM,LIB609,40
CSE331L/EEE332L/EEE453L/ETE332L.9,TBA,A 11:20 AM - 02:30 PM,LIB609,40
CSE331L/EEE332L/EEE453L/ETE332L.10,TBA,S 11:20 AM - 02:30 PM,LIB609,40
CSE331L/EEE332L/EEE453L/ETE332L.11,TBA,T 11:20 AM - 02:30 PM,LIB609,40
CSE331L/EEE332L/EEE453L/ETE332L.12,TBA,R 02:40 PM - 05:50 PM,LIB609,40
CSE331L/EEE332L/EEE453L/ETE332L.13,TBA,A 02:40 PM - 05:50 PM,LIB609,40
CSE332/EEE336.1,MAQM,ST 09:40 AM - 11:10 AM,NAC993,40
CSE332/EEE336.2,MAQM,ST 11:20 AM - 12:50 PM,NAC993,40
CSE332/EEE336.3,NJL,MW 09:40 AM - 11:10 AM,NAC215,40
CSE332/EEE336.5,TnF,MW 01:00 PM - 02:30 PM,NAC991,40
CSE332/EEE336.6,TnF,MW 02:40 PM - 04:10 PM,SAC210,40
CSE332/EEE336.7,NLH,MW 04:20 PM - 05:50 PM,SAC310,40
CSE332/EEE336.8,NLH,RA 02:40 PM - 04:10 PM,SAC801A,40
CSE332/EEE336.9,ALHQ,MW 08:00 AM - 09:30 AM,SAC511,40
CSE332/EEE336.10,ALHQ,MW 11:20 AM - 12:50 PM,SAC511,40
CSE332/EEE336.11,Sfm,RA 08:00 AM - 09:30 AM,SAC210,40
CSE332/EEE336.12,Sfm,RA 09:40 AM - 11:10 AM,SAC210,40
CSE332L/EEE336L.1,TBA,M 02:40 PM - 05:50 PM,SAC507,40
CSE332L/EEE336L.2,TBA,W 02:40 PM - 05:50 PM,SAC507,40
CSE332L/EEE336L.5,TBA,M 08:00 AM - 11:10 AM,SAC507,40
CSE332L/EEE336L.6,TBA,W 08:00 AM - 11:10 AM,SAC507,40
CSE332L/EEE336L.7,TBA,S 11:20 AM - 02:30 PM,SAC507,40
CSE332L/EEE336L.8,TBA,T 11:20 AM - 02:30 PM,SAC507,40
CSE332L/EEE336L.9,TBA,W 02:40 PM - 05:50 PM,SAC801,40
CSE332L/EEE336L.10,TBA,M 02:40 PM - 05:50 PM,SAC801,40
CSE332L/EEE336L.11,TBA,A 11:20 AM - 02:30 PM,SAC801,40
CSE332L/EEE336L.12,TBA,A 02:40 PM - 05:50 PM,SAC801,40
CSE338/CSE438/EEE331/ETE331.1,HzR,MW 02:40 PM - 04:10 PM,SAC311,40
CSE338/CSE438.2,RjP,MW 11:20 AM - 12:50 PM,SAC310,40
CSE338L/CSE438L.2,TBA,M 02:40 PM - 05:50 PM,LIB610,40
CSE373.1,SfM1,ST 11:20 AM - 12:50 PM,SAC205,40
CSE373.2,ARa2,MW 08:00 AM - 09:30 AM,SAC801A,40
CSE373.4,IqN,MW 01:00 PM - 02:30 PM,NAC1077,40
CSE373.7,SMAH,RA 08:00 AM - 09:30 AM,SAC513,40
CSE373.8,SMAH,RA 11:20 AM - 12:50 PM,SAC511,40
CSE373.9,EKD,ST 08:00 AM - 09:30 AM,SAC206,40
CSE373.11,NdA,RA 11:20 AM - 12:50 PM,SAC513,40
CSE411.1,SLf,MW 08:00 AM - 09:30 AM,SAC204,40
CSE411.2,SLf,MW 09:40 AM - 11:10 AM,SAC204,40
CSE413/EEE413/ETE419.2,IqR,MW 02:40 PM - 04:10 PM,SAC310,40
CSE413L/EEE413L/ETE419L.1,TBA,R 11:20 AM - 02:30 PM,LIB611,40
CSE413L/EEE413L/ETE419L.2,TBA,R 02:40 PM - 05:50 PM,LIB611,40
CSE435/EEE411/ETE412.2,IqR,ST 02:40 PM - 04:10 PM,SAC311,40
CSE435L/EEE411L/ETE412L.1,TBA,A 08:00 AM - 11:10 AM,LIB611,40
CSE435L/EEE411L/ETE412L.2,TBA,A 11:20 AM - 02:30 PM,LIB611,40
CSE440/EEE333/ETE333.1,MSRb,ST 01:00 PM - 02:30 PM,NAC990,40
CSE440/EEE333/ETE333.2,MLD,MW 09:40 AM - 11:10 AM,SAC503,40
CSE440/EEE333/ETE333.3,FSI,RA 02:40 PM - 04:10 PM,SAC205,40
CSE445.1,SfM1,MW 09:40 AM - 11:10 AM,SAC206,40
CSE445.2,AZK,RA 01:00 PM - 02:30 PM,SAC307,40
CSE445.3,SfR1,MW 11:20 AM - 12:50 PM,SAC206,40
CSE445.4,MAQM,MW 11:20 AM - 12:50 PM,SAC502,40
CSE445.5,TBA,ST 02:40 PM - 04:10 PM,SAC502,40
CSE445.6,MLD,ST 09:40 AM - 11:10 AM,SAC502,40
CSE445.7,HSM,RA 11:20 AM - 12:50 PM,NAC990,40
CSE445.8,ITN,RA 04:20 PM - 05:50 PM,SAC311,40
CSE445.10,TBA,MW 02:40 PM - 04:10 PM,SAC204,40
CSE465.1,SfM1,ST 09:40 AM - 11:10 AM,SAC206,40
CSE465.2,NbM,MW 11:20 AM - 12:50 PM,SAC210,40
CSE465.3,SvA,MW 02:40 PM - 04:10 PM,SAC801A,40
CSE465.4,AzK,MW 09:40 AM - 11:10 AM,SAC205,40
CSE465.5,Rtk,ST 11:20 AM - 12:50 PM,NAC992,40
CSE465.6,MLE,ST 02:40 PM - 04:10 PM,SAC801A,40
CSE482/ETE334.1,NqH,MW 11:20 AM - 12:50 PM,SAC205,40
CSE482L/ETE334L.1,TBA,M 02:40 PM - 05:50 PM,LIB604,40
CSE491.1,ARa2,MW 09:40 AM - 11:10 AM,SAC801A,40
CSE495A.1,SnS1,MW 11:20 AM - 12:50 PM,NAC992,40
CSE495B.1,AzK,MW 02:40 PM - 04:10 PM,SAC308,40
CSE499A/EEE499A/ETE499A.1,TBA,S 08:00 AM - 09:30 AM,LIB608,21
CSE499A/EEE499A/ETE499A.2,TBA,R 08:00 AM - 09:30 AM,LIB608,21
CSE499A/EEE499A/ETE499A.3,TBA,T 01:00 PM - 02:30 PM,SAC502,21
CSE499A/EEE499A/ETE499A.4,TBA,S 02:40 PM - 04:10 PM,LIB608,21
CSE499A/EEE499A/ETE499A.5,TBA,M 11:20 AM - 12:50 PM,LIB610,21
CSE499A/EEE499A/ETE499A.6,TBA,M 11:20 AM - 12:50 PM,LIB608,21
CSE499A/EEE499A/ETE499A.7,TBA,R 02:40 PM - 04:10 PM,SAC502,21
CSE499A/EEE499A/ETE499A.8,TBA,M 11:20 AM - 12:50 PM,SAC503,21
CSE499A/EEE499A/ETE499A.9,TBA,M 04:20 PM - 05:50 PM,SAC502,21
CSE499A/EEE499A/ETE499A.10,TBA,T 11:20 AM - 12:50 PM,SAC503,21
CSE499A/EEE499A/ETE499A.11,TBA,R 02:40 PM - 04:10 PM,SAC503,21
CSE499A/EEE499A/ETE499A.12,TBA,T 09:40 AM - 11:10 AM,LIB604,21
CSE499A/EEE499A/ETE499A.13,TBA,S 01:00 PM - 02:30 PM,LIB605,21
CSE499A/EEE499A/ETE499A.14,TBA,S 09:40 AM - 11:10 AM,LIB605,21
CSE499A/EEE499A/ETE499A.15,TBA,T 11:20 AM - 12:50 PM,LIB608,21
CSE499B/EEE499B/ETE499B.1,TBA,S 01:00 PM - 02:30 PM,SAC502,21
CSE499B/EEE499B/ETE499B.2,TBA,W 11:20 AM - 12:50 PM,LIB605,21
CSE499B/EEE499B/ETE499B.3,TBA,R 04:20 PM - 05:50 PM,SAC502,21
CSE499B/EEE499B/ETE499B.4,TBA,S 11:20 AM - 12:50 PM,LIB604,21
CSE499B/EEE499B/ETE499B.5,TBA,R 02:40 PM - 04:10 PM,LIB606,21
CSE499B/EEE499B/ETE499B.6,TBA,W 11:20 AM - 12:50 PM,SAC503,21
CSE499B/EEE499B/ETE499B.7,TBA,M 01:00 PM - 02:30 PM,LIB608,21
CSE499B/EEE499B/ETE499B.8,TBA,W 02:40 PM - 04:10 PM,SAC502,21
CSE499B/EEE499B/ETE499B.9,TBA,T 01:00 PM - 02:30 PM,LIB605,21
CSE499B/EEE499B/ETE499B.10,TBA,A 02:40 PM - 04:10 PM,SAC503,21
CSE499B/EEE499B/ETE499B.11,TBA,T 11:20 AM - 12:50 PM,LIB604,21
CSE499B/EEE499B/ETE499B.12,TBA,T 01:00 PM - 02:30 PM,SAC503,21
CSE499B/EEE499B/ETE499B.13,TBA,M 02:40 PM - 04:10 PM,SAC502,21
CSE562.1,MSK1,M 07:00 PM - 10:10 PM,SAC311,40
CSE564.1,TBA,S 07:00 PM - 10:10 PM,SAC311,40
DEV564.1,NZm1,F 03:00 PM - 06:30 PM,NAC412,40
DEV565.1,NyS,F 09:00 AM - 12:30 PM,NAC410,40
DEV569.1,NRA,A 03:00 PM - 06:00 PM,NAC620,40
DEV595.1,AtR,TBA,TBA,5
DEV595.2,MIH,TBA,TBA,5
DEV595.3,GGS,TBA,TBA,5
DEV595.4,AAR,TBA,TBA,5
DEV595.5,GHA,TBA,TBA,5
DEV595.6,NzM1,TBA,TBA,5
DEV595.7,NrA,TBA,TBA,5
DEV595.8,SBn,TBA,TBA,5
DEV595.9,AKP,TBA,TBA,5
DEV595.10,SME,TBA,TBA,5
DEV595.11,MUK,TBA,TBA,5
DEV595.12,NyS,TBA,TBA,5
DEV595.13,TPA,TBA,TBA,5
DEV595.14,JVHn,TBA,TBA,5
DEV595.15,RfAh,TBA,TBA,5
DEV595.16,SaKn,TBA,TBA,5
DEV595.17,AYO,TBA,TBA,5
DEV595.18,SFY,TBA,TBA,5
DEV595.19,TBA,TBA,TBA,5
DEV596.1,AtR,TBA,TBA,5
DEV596.2,mih,TBA,TBA,5
DEV596.3,GGS,TBA,TBA,5
DEV596.4,AAR,TBA,TBA,5
DEV596.5,GHA,TBA,TBA,5
DEV596.6,NzM1,TBA,TBA,5
